0.27	1.1	2.73
0.27	1.1	2.74
0.27	1.1	2.74
0.26	1.1	2.75
0.26	1.1	2.75
0.26	1.1	2.76
0.26	1.1	2.77
0.25	1.1	2.77
0.25	1.1	2.78
0.25	1.1	2.8
0.24	1.1	2.81
0.24	1.1	2.82
0.24	1.1	2.83
0.24	1.1	2.85
0.23	1.1	2.86
0.24	1.1	2.88
0.24	1.1	2.89
0.24	1.1	2.91
0.25	1.1	2.93
0.25	1.1	2.95
0.25	1.1	2.96
0.25	1.1	2.99
0.26	1.1	3.01
0.26	1.1	3.03
0.25	1.1	3.05
0.25	1.1	3.07
0.25	1.1	3.08
0.25	1.1	3.1
0.25	1.1	3.11
0.26	1.1	3.12
0.26	1.1	3.13
0.26	1.1	3.14
0.26	1.1	3.15
0.25	1.1	3.16
0.25	1.1	3.17
0.24	1.1	3.18
0.24	1.1	3.19
0.23	1.1	3.2
0.22	1.1	3.21
0.21	1.1	3.22
0.2	1.1	3.23
0.19	1.1	3.25
0.19	1.1	3.26
0.18	1.1	3.27
0.18	1.1	3.28
0.17	1.1	3.29
0.17	1.1	3.3
0.17	1.1	3.3
0.17	1.1	3.31
0.17	1.1	3.31
0.17	1.1	3.31
0.17	1.1	3.31
0.17	1.1	3.31
0.17	1.1	3.31
0.17	1.1	3.32
0.17	1.1	3.32
0.17	1.1	3.32
0.18	1.1	3.32
0.18	1.1	3.32
0.19	1.1	3.33
0.2	1.1	3.33
0.21	1.1	3.33
0.22	1.1	3.34
0.22	1.1	3.34
0.23	1.1	3.35
0.23	1.1	3.35
0.24	1.1	3.35
0.24	1.1	3.35
0.25	1.1	3.34
0.25	1.1	3.34
0.25	1.1	3.34
0.26	1.1	3.33
0.27	1.1	3.33
0.27	1.1	3.32
0.28	1.1	3.32
0.29	1.1	3.32
0.3	1.1	3.32
0.3	1.1	3.32
0.3	1.1	3.32
0.31	1.1	3.32
0.31	1.1	3.32
0.31	1.1	3.32
0.3	1.1	3.31
0.3	1.1	3.31
0.3	1.1	3.31
0.29	1.1	3.31
0.29	1.1	3.31
0.28	1.1	3.31
0.27	1.1	3.3
0.26	1.1	3.3
0.26	1.1	3.3
0.25	1.1	3.3
0.25	1.1	3.29
0.25	1.1	3.29
0.24	1.1	3.29
0.24	1.1	3.29
0.25	1.1	3.29
0.25	1.1	3.29
0.25	1.1	3.28
0.26	1.1	3.28
0.26	1.1	3.28
0.27	1.1	3.27
0.27	1.1	3.27
0.28	1.1	3.26
0.29	1.1	3.25
0.29	1.1	3.24
0.3	1.1	3.24
0.3	1.1	3.23
0.31	1.1	3.22
0.31	1.1	3.21
0.31	1.1	3.2
0.31	1.1	3.19
0.3	1.1	3.19
0.3	1.1	3.18
0.3	1.1	3.18
0.29	1.1	3.17
0.29	1.1	3.17
0.28	1.1	3.16
0.28	1.1	3.16
0.27	1.1	3.16
0.27	1.1	3.15
0.27	1.1	3.15
0.27	1.1	3.14
0.27	1.1	3.14
0.27	1.1	3.13
0.28	1.1	3.13
0.28	1.1	3.13
0.28	1.1	3.12
0.29	1.1	3.12
0.29	1.1	3.13
0.29	1.1	3.13
0.3	1.1	3.13
0.3	1.1	3.13
0.3	1.1	3.14
0.29	1.1	3.14
0.3	1.1	3.14
0.3	1.1	3.14
0.3	1.1	3.14
0.3	1.1	3.15
0.31	1.1	3.15
0.31	1.1	3.15
0.32	1.1	3.15
0.33	1.1	3.15
0.33	1.1	3.15
0.34	1.1	3.16
0.35	1.1	3.16
0.36	1.1	3.17
0.37	1.1	3.18
0.37	1.1	3.18
0.38	1.1	3.19
0.39	1.1	3.21
0.4	1.1	3.22
0.4	1.1	3.23
0.41	1.1	3.24
0.42	1.1	3.26
0.43	1.1	3.27
0.44	1.1	3.28
0.44	1.1	3.29
0.45	1.1	3.29
0.45	1.1	3.3
0.46	1.1	3.31
0.47	1.1	3.32
0.47	1.1	3.32
0.48	1.1	3.33
0.49	1.1	3.34
0.51	1.1	3.35
0.52	1.1	3.36
0.53	1.1	3.37
0.54	1.1	3.37
0.55	1.1	3.38
0.56	1.1	3.38
0.57	1.1	3.38
0.58	1.1	3.38
0.59	1.1	3.38
0.6	1.1	3.37
0.61	1.1	3.37
0.62	1.1	3.37
0.62	1.1	3.37
0.63	1.1	3.37
0.63	1.1	3.37
0.64	1.1	3.36
0.64	1.1	3.36
0.65	1.1	3.36
0.65	1.1	3.36
0.65	1.1	3.36
0.66	1.1	3.36
0.66	1.1	3.36
0.66	1.1	3.36
0.66	1.1	3.36
0.66	1.1	3.36
0.67	1.1	3.36
0.67	1.1	3.36
0.67	1.1	3.36
0.67	1.1	3.36
0.67	1.1	3.36
0.67	1.1	3.36
0.67	1.1	3.36
0.67	1.1	3.36
0.68	1.1	3.36
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
0.68	1.1	3.35
